year,species_code,hauljoin,sex,age,length
2017,21720,-16575,2,3,440
2017,21720,-16779,2,3,490
2017,21720,-16590,1,3,470
2017,21720,-16949,2,4,520
2017,21720,-17019,2,6,730
2017,21720,-16534,2,4,530
2017,21720,-16963,1,8,790
2017,21720,-16592,2,3,430
2017,21720,-16983,2,4,510
2017,21720,-17050,2,3,480
2017,21720,-16812,2,5,720
2017,21720,-16950,1,4,530
2017,21720,-16830,2,2,390
2017,21720,-16958,1,4,600
2017,21720,-16329,1,6,760
2017,21720,-16975,1,4,530
2017,21720,-16672,1,4,500
2017,21720,-16967,1,5,620
2017,21720,-16368,2,5,730
2017,21720,-16798,1,5,640
2017,21720,-16832,2,3,520
2017,21720,-16556,2,4,530
2017,21720,-16979,1,5,700
2017,21720,-16363,1,1,250
2017,21720,-16361,2,4,550
2017,21720,-16364,1,6,780
2017,21720,-16685,1,2,380
2017,21720,-17034,1,3,480
2017,21720,-16957,1,5,690
2017,21720,-16499,2,5,750
2017,21720,-16968,1,4,580
2017,21720,-16832,2,3,440
2017,21720,-16965,1,4,620
2017,21720,-17030,1,4,530
2017,21720,-16795,2,5,740
2017,21720,-16939,2,4,580
2017,21720,-16793,1,4,570
2017,21720,-16838,1,4,530
2017,21720,-16959,2,6,750
2017,21720,-16974,2,6,730
2017,21720,-16342,3,1,150
2017,21720,-16956,2,5,680
2017,21720,-17049,1,4,540
2017,21720,-16498,1,5,530
2017,21720,-16509,1,1,240
2017,21720,-16798,1,4,550
2017,21720,-17021,1,5,630
2017,21720,-16779,2,3,440
2017,21720,-16681,2,3,470
2017,21720,-16954,2,4,550
2017,21720,-16539,2,6,890
2017,21720,-16674,2,5,700
2017,21720,-16805,1,4,530
2017,21720,-17019,1,7,780
2017,21720,-16346,1,2,360
2017,21720,-16517,1,5,690
2017,21720,-16579,1,4,470
2017,21720,-16557,2,4,540
2017,21720,-16774,2,4,530
2017,21720,-16368,2,7,830
2017,21720,-16376,1,4,550
2017,21720,-17010,1,7,870
2017,21720,-16969,1,5,640
2017,21720,-16518,1,1,270
2017,21720,-16329,3,1,120
2017,21720,-16576,1,2,400
2017,21720,-16825,1,3,420
2017,21720,-17033,2,5,710
2017,21720,-16493,1,1,230
2017,21720,-16530,1,4,540
2017,21720,-16496,1,3,500
2017,21720,-16489,1,5,630
2017,21720,-16358,2,6,740
2017,21720,-17016,2,7,850
2017,21720,-16583,1,4,480
2017,21720,-16591,2,3,480
2017,21720,-16838,1,5,680
2017,21720,-16804,2,7,920
2017,21720,-16356,1,1,230
2017,21720,-16347,1,5,630
2017,21720,-16667,1,4,580
2017,21720,-16935,1,5,730
2017,21720,-16947,1,3,500
2017,21720,-16356,1,2,400
2017,21720,-17018,1,5,630
2017,21720,-16964,1,5,720
2017,21720,-17053,2,5,690
2017,21720,-17012,2,4,570
2017,21720,-16569,1,5,640
2017,21720,-16360,3,1,100
2017,21720,-16778,1,4,550
2017,21720,-16370,2,2,380
2017,21720,-16967,1,4,590
2017,21720,-16348,2,5,700
2017,21720,-16506,1,2,410
2017,21720,-16937,1,6,720
2017,21720,-17039,2,4,540
2017,21720,-17034,2,4,600
2017,21720,-16509,2,3,410
2017,21720,-16940,1,4,570
2017,21720,-16534,2,3,480
2017,21720,-16521,2,5,660
2017,21720,-16551,2,5,670
2017,21720,-17010,2,4,590
2017,21720,-16345,2,5,660
2017,21720,-16364,2,2,420
2017,21720,-16340,2,6,770
2017,21720,-17024,1,8,850
2017,21720,-16527,2,4,510
2017,21720,-16961,1,4,520
2017,21720,-16973,2,3,430
2017,21720,-16797,2,5,640
2017,21720,-16999,2,5,640
2017,21720,-16499,1,5,620
2017,21720,-16770,2,6,710
2017,21720,-16576,2,4,500
2017,21720,-16785,2,6,780
2017,21720,-16789,2,7,830
2017,21720,-16966,1,4,580
2017,21720,-16946,2,3,500
2017,21720,-16815,2,5,670
2017,21720,-16992,2,3,480
2017,21720,-16358,2,4,530
2017,21720,-16358,1,1,170
2017,21720,-16335,1,4,550
2017,21720,-16344,1,3,480
2017,21720,-16795,1,4,600
2017,21720,-17012,1,4,590
2017,21720,-17014,1,4,630
2017,21720,-17033,2,4,560
2017,21720,-16533,1,4,580
2017,21720,-17039,2,5,670
2017,21720,-16327,1,2,380
2017,21720,-17037,1,4,590
2017,21720,-16995,1,4,510
2017,21720,-16547,2,5,620
2017,21720,-16954,2,5,650
2017,21720,-16995,1,6,740
2017,21720,-16506,2,1,160
2017,21720,-16680,2,4,500
2017,21720,-16944,2,3,490
2017,21720,-16675,1,3,460
2017,21720,-16332,2,4,620
2017,21720,-16774,1,4,580
2017,21720,-16499,2,3,410
2017,21720,-16371,2,2,400
2017,21720,-16802,2,4,510
2017,21720,-16348,2,2,380
2017,21720,-16962,1,4,600
2017,21720,-16942,1,3,450
2017,21720,-16352,1,6,800
2017,21720,-16673,1,4,590
2017,21720,-16332,2,4,530
2017,21720,-16555,1,4,530
2017,21720,-16959,1,4,610
2017,21720,-16514,2,6,760
2017,21720,-16591,2,6,800
2017,21720,-16515,1,6,780
2017,21720,-16998,1,5,630
2017,21720,-16945,1,5,610
2017,21720,-16533,2,4,630
2017,21720,-16358,1,2,360
2017,21720,-16496,1,5,700
2017,21720,-16674,1,5,690
2017,21720,-16363,2,1,160
2017,21720,-16672,2,3,450
2017,21720,-16980,1,5,700
2017,21720,-16520,1,3,490
2017,21720,-16353,1,4,590
2017,21720,-16811,1,5,650
2017,21720,-16678,1,6,790
2017,21720,-16939,2,3,430
2017,21720,-17049,2,4,530
2017,21720,-16933,2,5,680
2017,21720,-17011,2,5,670
2017,21720,-16325,1,5,700
2017,21720,-16510,2,6,680
2017,21720,-17016,2,4,620
2017,21720,-16516,2,1,260
2017,21720,-16795,1,5,690
2017,21720,-16810,1,6,740
2017,21720,-16367,2,6,830
2017,21720,-16803,1,2,350
2017,21720,-16932,1,5,610
2017,21720,-16567,1,5,670
2017,21720,-16514,1,3,490
2017,21720,-17024,2,4,620
2017,21720,-16950,2,4,560
2017,21720,-16580,2,3,410
2017,21720,-16778,2,4,590
2017,21720,-17025,1,4,530
2017,21720,-16338,1,4,550
2017,21720,-16801,2,5,660
2017,21720,-16936,1,5,650
2017,21720,-16539,1,4,570
2017,21720,-16324,1,2,390
2017,21720,-16350,2,4,630
2017,21720,-16776,2,3,470
2017,21720,-17023,2,5,640
2017,21720,-16931,1,4,580
2017,21720,-16583,2,3,480
2017,21720,-16974,1,4,580
2017,21720,-16572,2,4,510
2017,21720,-17024,1,3,470
2017,21720,-16362,1,4,530
2017,21720,-16993,1,5,610
2017,21720,-16961,2,4,600
2017,21720,-16820,1,3,450
2017,21720,-16537,1,4,600
2017,21720,-16791,1,6,670
2017,21720,-17053,2,5,620
2017,21720,-16817,2,4,570
2017,21720,-16799,1,3,460
2017,21720,-16368,1,5,550
2017,21720,-16534,1,4,570
2017,21720,-16781,2,4,490
2017,21720,-16940,2,5,630
2017,21720,-16978,1,5,590
2017,21720,-16685,1,3,510
2017,21720,-16975,1,4,590
2017,21720,-16574,2,4,530
2017,21720,-16592,2,3,500
2017,21720,-16817,2,6,810
2017,21720,-16799,1,3,450
2017,21720,-17022,2,4,610
2017,21720,-17044,1,4,560
2017,21720,-16768,2,4,590
2017,21720,-16677,1,4,560
2017,21720,-17054,1,5,630
2017,21720,-16342,1,3,530
2017,21720,-16366,2,2,360
2017,21720,-16821,1,5,650
2017,21720,-16374,2,4,540
2017,21720,-16982,2,4,570
2017,21720,-16767,2,4,570
2017,21720,-16354,1,4,510
2017,21720,-16934,1,5,630
2017,21720,-16770,1,4,550
2017,21720,-16543,2,5,600
2017,21720,-16531,2,6,770
2017,21720,-16360,1,2,400
2017,21720,-16516,1,4,540
2017,21720,-16830,1,1,180
2017,21720,-16972,2,4,550
2017,21720,-16831,2,4,520
2017,21720,-16335,2,4,630
2017,21720,-16529,2,5,660
2017,21720,-16955,1,4,600
2017,21720,-16575,1,2,390
2017,21720,-16800,1,3,470
2017,21720,-16581,1,4,480
2017,21720,-17010,2,5,640
2017,21720,-16944,2,4,600
2018,21720,-17824,2,5,680
2018,21720,-17596,2,4,610
2018,21720,-17567,1,1,230
2018,21720,-17676,2,5,710
2018,21720,-17714,1,4,590
2018,21720,-17828,2,4,550
2018,21720,-17829,2,5,610
2018,21720,-17857,1,4,490
2018,21720,-17839,1,5,730
2018,21720,-18144,1,3,470
2018,21720,-17641,2,6,760
2018,21720,-17698,2,5,620
2018,21720,-18010,2,2,340
2018,21720,-18173,2,3,400
2018,21720,-17663,1,4,510
2018,21720,-17699,2,9,940
2018,21720,-17672,1,1,190
2018,21720,-18158,1,6,720
2018,21720,-17868,1,5,710
2018,21720,-18207,2,1,210
2018,21720,-17706,1,4,490
2018,21720,-18162,2,5,670
2018,21720,-17878,2,7,870
2018,21720,-17656,1,5,620
2018,21720,-18033,1,5,620
2018,21720,-17977,2,5,680
2018,21720,-17572,2,5,650
2018,21720,-17677,1,7,830
2018,21720,-17583,2,2,350
2018,21720,-18012,2,10,990
2018,21720,-17732,1,5,690
2018,21720,-17674,1,3,420
2018,21720,-17843,2,5,650
2018,21720,-18221,1,1,240
2018,21720,-17804,2,6,790
2018,21720,-17817,2,5,710
2018,21720,-17862,2,5,660
2018,21720,-17693,2,7,680
2018,21720,-17868,2,5,600
2018,21720,-17815,1,4,570
2018,21720,-17575,1,1,220
2018,21720,-18132,1,5,590
2018,21720,-18189,2,5,740
2018,21720,-17566,1,3,440
2018,21720,-17881,2,7,860
2018,21720,-18159,1,5,670
2018,21720,-18187,1,5,670
2018,21720,-18129,1,7,820
2018,21720,-18193,1,5,610
2018,21720,-18191,1,3,470
2018,21720,-17623,1,5,620
2018,21720,-18161,1,4,510
2018,21720,-17697,2,5,700
2018,21720,-17691,2,2,370
2018,21720,-17599,1,1,240
2018,21720,-17555,1,5,560
2018,21720,-18160,2,6,750
2018,21720,-17986,2,5,590
2018,21720,-17886,1,3,400
2018,21720,-17876,1,5,690
2018,21720,-18156,2,6,730
2018,21720,-17978,1,3,460
2018,21720,-17724,1,3,450
2018,21720,-17819,1,4,560
2018,21720,-17670,1,5,590
2018,21720,-17589,2,3,450
2018,21720,-17882,2,7,940
2018,21720,-17545,1,1,260
2018,21720,-18134,2,6,750
2018,21720,-17655,2,2,320
2018,21720,-17998,2,3,400
2018,21720,-18140,1,5,660
2018,21720,-17862,1,4,480
2018,21720,-18151,2,7,870
2018,21720,-17615,2,2,330
2018,21720,-18001,1,5,650
2018,21720,-17845,2,6,820
2018,21720,-17557,2,3,490
2018,21720,-17638,1,4,530
2018,21720,-18153,1,6,740
2018,21720,-17695,2,2,320
2018,21720,-17894,2,7,810
2018,21720,-17595,1,1,230
2018,21720,-18214,2,6,710
2018,21720,-17840,1,5,620
2018,21720,-18214,1,6,640
2018,21720,-18162,2,3,460
2018,21720,-18205,2,5,680
2018,21720,-18184,2,6,740
2018,21720,-18131,2,5,690
2018,21720,-17838,2,7,870
2018,21720,-17823,1,5,600
2018,21720,-17817,2,3,450
2018,21720,-17884,2,4,580
2018,21720,-18219,2,5,640
2018,21720,-17877,1,3,460
2018,21720,-18134,1,6,800
2018,21720,-17727,1,3,440
2018,21720,-17623,2,5,650
2018,21720,-17844,1,4,640
2018,21720,-18029,1,5,650
2018,21720,-17665,2,4,500
2018,21720,-17646,1,3,440
2018,21720,-18222,1,6,670
2018,21720,-18154,2,5,660
2018,21720,-18126,2,4,590
2018,21720,-17988,2,5,660
2018,21720,-18150,2,6,710
2018,21720,-18031,1,3,450
2018,21720,-17667,2,5,620
2018,21720,-17554,2,4,520
2018,21720,-17681,2,5,680
2018,21720,-17882,2,5,680
2018,21720,-17889,1,4,530
2018,21720,-17850,1,5,650
2018,21720,-17809,1,5,660
2018,21720,-17602,2,3,400
2018,21720,-17847,2,6,750
2018,21720,-18024,2,5,620
2018,21720,-17634,2,5,700
2018,21720,-17870,2,4,520
2018,21720,-17638,2,6,730
2018,21720,-17888,1,5,580
2018,21720,-17821,2,5,660
2018,21720,-17725,2,5,630
2018,21720,-17606,2,6,680
2018,21720,-17711,1,5,600
2018,21720,-18183,1,5,660
2018,21720,-17603,1,4,490
2018,21720,-17710,1,5,620
2018,21720,-17717,2,7,870
2018,21720,-17567,1,1,260
2018,21720,-17864,1,6,810
2018,21720,-17586,1,4,520
2018,21720,-18135,2,3,480
2018,21720,-17879,1,4,540
2018,21720,-17544,1,1,230
2018,21720,-17603,2,3,470
2018,21720,-18174,1,3,420
2018,21720,-17863,2,6,780
2018,21720,-18130,1,5,610
2018,21720,-17673,2,4,580
2018,21720,-17550,1,1,260
2018,21720,-18190,1,5,610
2018,21720,-17656,1,3,400
2018,21720,-17561,1,5,570
2018,21720,-17535,1,4,620
2018,21720,-17642,2,5,630
2018,21720,-17895,1,3,490
2018,21720,-18195,1,4,590
2018,21720,-18212,1,4,540
2018,21720,-17544,1,3,420
2018,21720,-18034,1,6,720
2018,21720,-18127,1,6,830
2018,21720,-17988,1,6,730
2018,21720,-18195,1,5,640
2018,21720,-17632,2,8,890
2018,21720,-17894,1,5,620
2018,21720,-17974,2,4,610
2018,21720,-17555,2,4,500
2018,21720,-17864,2,4,500
2018,21720,-17569,2,4,580
2018,21720,-17828,1,7,770
2018,21720,-17650,1,6,680
2018,21720,-17819,2,2,350
2018,21720,-17631,2,7,980
2018,21720,-17720,1,5,690
2018,21720,-17661,1,4,510
2018,21720,-18139,1,5,620
2018,21720,-17885,1,3,380
2018,21720,-18190,1,6,690
2018,21720,-17657,1,4,500
2018,21720,-17882,2,7,860
2018,21720,-17538,2,4,580
2018,21720,-17644,2,3,500
2018,21720,-17841,1,5,600
2018,21720,-17678,1,3,450
2018,21720,-17608,2,5,670
2018,21720,-17627,2,2,360
2018,21720,-18214,3,1,140
2018,21720,-17640,1,4,570
2018,21720,-17713,1,5,690
2018,21720,-17659,2,6,730
2018,21720,-17836,2,3,450
2018,21720,-17670,1,4,550
2018,21720,-18129,1,3,490
2018,21720,-17804,2,5,580
2018,21720,-17826,1,2,390
2018,21720,-18213,1,3,450
2018,21720,-17579,2,4,590
2018,21720,-17618,1,4,550
2018,21720,-17712,2,1,230
2018,21720,-18206,2,4,570
2018,21720,-18008,1,3,450
2018,21720,-17548,2,1,160
2018,21720,-17900,2,8,880
2018,21720,-17628,1,1,250
2018,21720,-18033,1,6,750
2018,21720,-18157,2,5,640
2018,21720,-17901,1,5,630
2018,21720,-17857,2,5,660
2018,21720,-18223,1,2,370
2018,21720,-17552,2,5,630
2018,21720,-17596,1,2,320
2018,21720,-17850,2,6,780
2018,21720,-17844,1,4,580
2018,21720,-17548,2,3,410
2018,21720,-17870,2,6,720
2018,21720,-18134,1,4,580
2018,21720,-17878,2,6,800
2018,21720,-18149,2,5,660
2018,21720,-17550,2,3,430
2018,21720,-17707,2,4,560
2018,21720,-17558,1,4,580
2018,21720,-18036,1,4,520
2018,21720,-17702,2,8,890
2018,21720,-17572,1,3,390
2018,21720,-17990,1,4,580
2018,21720,-17829,1,3,440
2018,21720,-17687,2,2,360
2018,21720,-17678,1,3,420
2018,21720,-18144,2,5,660
2018,21720,-18180,1,7,780
2018,21720,-17856,2,8,940
2018,21720,-18011,1,7,810
2018,21720,-17585,1,7,830
2018,21720,-17689,2,4,580
2018,21720,-17544,1,1,230
2018,21720,-18030,2,3,370
2018,21720,-18002,1,6,710
2018,21720,-18204,2,7,740
2018,21720,-17871,1,5,590
2018,21720,-17565,2,3,450
2018,21720,-18168,2,5,700
2018,21720,-17833,2,3,420
2018,21720,-18148,1,7,770
2018,21720,-17611,1,5,700
2018,21720,-18006,1,7,780
2018,21720,-18164,2,5,660
2018,21720,-18009,1,6,750
2018,21720,-17615,2,1,190
2018,21720,-17619,1,4,590
2018,21720,-17582,1,4,570
2018,21720,-17612,2,1,270
2018,21720,-18188,2,5,560
2018,21720,-17986,2,6,750
2018,21720,-17553,1,3,410
2018,21720,-18023,1,5,680
2018,21720,-17550,2,3,430
2018,21720,-17545,1,3,410
2018,21720,-17858,2,6,780
2018,21720,-18197,2,5,660
2018,21720,-17810,1,5,620
2018,21720,-18170,2,5,660
2018,21720,-17654,2,1,250
2018,21720,-18205,1,5,640
2018,21720,-18208,2,3,480
2018,21720,-17807,2,7,810
2018,21720,-17840,2,5,630
2018,21720,-17714,2,6,670
2018,21720,-17654,1,2,350
2018,21720,-17719,1,2,250
2018,21720,-18180,1,4,550
2018,21720,-17557,1,3,490
2018,21720,-17697,1,4,610
2018,21720,-17883,1,3,450
2018,21720,-17608,1,5,570
2018,21720,-18163,2,5,690
2018,21720,-18194,1,5,670
2018,21720,-17687,1,3,440
2018,21720,-17641,2,4,530
2018,21720,-17539,2,1,210
2018,21720,-17702,2,5,570
2018,21720,-17540,2,3,440
2018,21720,-18006,2,6,720
2018,21720,-17858,1,5,660
2018,21720,-18208,2,5,650
2018,21720,-17842,1,5,590
2018,21720,-18185,2,4,490
2018,21720,-17890,1,5,660
2018,21720,-17856,2,7,730
2018,21720,-17974,1,5,610
2018,21720,-17632,1,5,590
2018,21720,-17809,2,4,520
2018,21720,-17730,2,3,410
2018,21720,-17657,2,3,380
2018,21720,-17839,1,5,690
2018,21720,-17874,2,2,310
2018,21720,-17672,2,6,720
2018,21720,-17664,1,4,460
2018,21720,-17873,1,3,430
2018,21720,-17839,1,6,770
2018,21720,-18181,2,3,420
2018,21720,-18163,1,6,760
2018,21720,-18126,2,8,990
2018,21720,-17585,1,4,510
2018,21720,-17553,2,2,370
2018,21720,-17630,2,6,710
2018,21720,-17678,1,3,440
2018,21720,-18143,2,3,490
2018,21720,-17639,1,4,520
2018,21720,-17866,1,3,470
2018,21720,-17671,2,4,580
2018,21720,-17553,1,5,710
2018,21720,-17832,2,5,700
2018,21720,-18145,1,2,310
2018,21720,-17602,1,2,330
2018,21720,-17598,2,3,400
2018,21720,-17884,1,3,420
2018,21720,-18195,2,4,600
2018,21720,-18179,2,5,650
2018,21720,-17677,2,3,450
2018,21720,-17868,1,5,660
2018,21720,-18034,2,5,660
2018,21720,-18192,1,5,690
2018,21720,-17609,2,4,540
2018,21720,-18155,1,5,620
2018,21720,-18012,2,6,810
2018,21720,-17731,2,3,420
2018,21720,-18135,2,4,570
2018,21720,-17625,2,5,600
2018,21720,-17853,2,6,760
2018,21720,-17812,1,5,600
2018,21720,-18008,2,5,670
2018,21720,-18003,2,4,500
2018,21720,-17685,1,5,670
2018,21720,-18033,2,5,700
2018,21720,-17830,2,4,510
2018,21720,-17879,1,6,720
2018,21720,-17558,2,3,500
2018,21720,-18138,2,5,680
2018,21720,-17887,2,5,650
2018,21720,-18202,2,5,570
2018,21720,-18171,1,5,690
2018,21720,-17861,1,6,790
2018,21720,-17695,1,2,340
2018,21720,-18027,1,3,430
2018,21720,-17973,2,5,700
2018,21720,-17989,1,4,530
2018,21720,-17551,1,2,300
2018,21720,-17662,2,4,560
2018,21720,-17673,1,7,760
2018,21720,-18174,2,4,560
2018,21720,-17631,1,5,560
2018,21720,-17626,2,5,560
2018,21720,-17880,1,4,530
2018,21720,-17699,1,5,640
2018,21720,-17709,2,1,230
2018,21720,-17595,1,3,430
2018,21720,-17821,1,4,510
2018,21720,-17655,2,3,380
2018,21720,-17665,1,2,370
2018,21720,-18011,1,5,660
2018,21720,-18194,2,6,690
2018,21720,-18168,2,6,690
2018,21720,-18196,2,5,540
2018,21720,-17884,2,5,670
2018,21720,-17667,2,4,550
2018,21720,-17805,2,3,440
2018,21720,-17628,2,1,250
2018,21720,-18174,2,6,720
2018,21720,-17539,2,6,670
2018,21720,-17858,2,5,720
2018,21720,-17639,2,3,490
2018,21720,-17550,2,5,680
2018,21720,-17829,2,4,520
2018,21720,-17649,2,6,730
2018,21720,-18210,1,2,360
2018,21720,-17890,2,5,700
2018,21720,-17849,2,6,770
2018,21720,-18153,2,6,730
2018,21720,-17697,1,5,590
2018,21720,-18193,1,3,440
2018,21720,-17836,2,5,690
2018,21720,-18208,1,6,740
2018,21720,-17901,2,7,840
2018,21720,-17874,1,3,420
2018,21720,-17685,1,2,370
2018,21720,-17867,1,5,630
2018,21720,-17895,1,4,580
2018,21720,-17846,2,5,730
2018,21720,-17805,2,4,480
2018,21720,-18173,2,5,620
2018,21720,-17886,2,4,570
2018,21720,-17604,2,6,700
2018,21720,-17684,2,2,330
2018,21720,-17853,2,4,540
2018,21720,-18130,2,6,740
2018,21720,-17804,1,5,630
2018,21720,-17976,1,5,620
2018,21720,-17726,1,3,460
2018,21720,-17575,2,4,610
2018,21720,-17612,1,4,530
2018,21720,-17709,1,6,720
2018,21720,-17659,2,6,790
2018,21720,-17583,2,2,330
2018,21720,-17541,2,2,380
2018,21720,-18211,2,1,150
2018,21720,-17716,2,3,450
2018,21720,-17592,1,1,250
2018,21720,-17561,2,1,230
2018,21720,-18165,1,5,660
2018,21720,-17598,1,4,610
2018,21720,-18178,2,5,680
2018,21720,-17674,1,2,290
2018,21720,-17851,1,5,680
2018,21720,-17535,1,5,630
2018,21720,-17885,2,4,420
2018,21720,-17876,2,2,340
2018,21720,-18018,2,4,570
2018,21720,-18021,2,7,870
2018,21720,-17596,2,2,360
2018,21720,-17648,1,5,600
2018,21720,-17688,1,3,400
2018,21720,-18023,2,5,640
2018,21720,-17701,2,4,500
2018,21720,-17975,2,5,680
2018,21720,-18126,1,5,670
2018,21720,-18018,2,5,660
2018,21720,-17715,2,3,440
2018,21720,-18185,1,4,620
2018,21720,-17853,1,5,610
2018,21720,-17731,1,3,390
2018,21720,-17683,1,3,380
2018,21720,-17702,2,5,600
2018,21720,-17646,2,5,630
2018,21720,-17827,2,5,670
2018,21720,-17827,1,5,640
2018,21720,-17601,2,5,630
2018,21720,-17561,2,3,410
2018,21720,-18187,1,5,560
2018,21720,-17820,2,5,680
2018,21720,-17824,2,5,650
2018,21720,-17668,2,4,610
2018,21720,-17633,2,5,670
2018,21720,-17807,1,5,580
2018,21720,-17852,1,3,420
2018,21720,-17975,1,6,740
2018,21720,-17727,2,5,690
2018,21720,-17581,2,3,390
2018,21720,-17823,2,6,750
2018,21720,-17807,1,5,650
2018,21720,-18134,2,6,750
2018,21720,-17609,2,3,390
2018,21720,-17681,1,4,560
2018,21720,-17618,1,5,640
2018,21720,-17597,1,1,270
2018,21720,-17822,1,5,530
2018,21720,-17626,2,4,620
2018,21720,-17876,1,5,650
2018,21720,-17866,2,5,630
2018,21720,-17677,1,3,390
2018,21720,-18156,1,5,610
2018,21720,-17604,2,5,700
2018,21720,-18027,2,4,550
2018,21720,-17976,1,5,630
2018,21720,-17889,2,5,610
2018,21720,-18196,1,5,680
2018,21720,-17814,1,4,530
2018,21720,-17858,2,5,650
2018,21720,-17641,1,7,790
2018,21720,-17903,2,6,810
2018,21720,-18035,1,5,680
2018,21720,-17984,2,5,600
2018,21720,-18215,1,6,680
2018,21720,-18008,2,6,740
2018,21720,-18156,2,5,670
2018,21720,-18202,1,6,690
2018,21720,-18190,2,7,790
2018,21720,-17662,2,6,790
2018,21720,-17824,2,4,600
2018,21720,-17861,2,5,670
2018,21720,-17865,1,4,520
2018,21720,-18003,2,5,660
2018,21720,-18195,2,3,400
2018,21720,-17860,1,5,680
2018,21720,-17625,1,4,550
2018,21720,-17545,1,2,360
2018,21720,-17986,1,3,480
2018,21720,-17570,1,1,240
2018,21720,-17725,2,6,830
2018,21720,-17843,2,5,660
2018,21720,-18028,1,4,650
2018,21720,-17883,1,5,650
2018,21720,-17875,2,2,350
2018,21720,-18149,1,6,760
2018,21720,-17729,1,3,410
2018,21720,-17690,1,1,220
2018,21720,-17540,2,2,330
2018,21720,-18193,2,5,630
2018,21720,-17990,2,5,690
2018,21720,-17558,2,3,480
2018,21720,-17611,1,5,670
2018,21720,-17811,1,3,420
2018,21720,-17707,2,6,700
2018,21720,-17560,2,5,670
2018,21720,-18030,2,5,700
2018,21720,-17733,2,2,300
2018,21720,-17835,2,2,290
2018,21720,-17565,1,3,400
2018,21720,-17636,1,2,390
2018,21720,-17707,1,4,590
2018,21720,-17546,2,5,680
2018,21720,-17889,2,4,580
2018,21720,-17661,1,5,600
2018,21720,-17859,2,5,660
2018,21720,-17896,2,6,730
2018,21720,-17856,2,3,440
2018,21720,-17625,2,5,650
2018,21720,-17626,1,3,410
2018,21720,-18006,2,6,750
2018,21720,-18210,1,3,480
2018,21720,-17693,1,2,360
2018,21720,-18009,2,5,630
2018,21720,-17563,1,3,470
2018,21720,-18005,2,5,680
2018,21720,-17810,1,5,650
2018,21720,-17804,1,6,740
2018,21720,-17811,1,4,630
2018,21720,-18158,2,5,640
2018,21720,-17820,1,5,700
2018,21720,-17830,1,5,600
2018,21720,-17834,1,3,400
2018,21720,-18164,1,5,600
2018,21720,-17726,1,3,480
2018,21720,-17811,2,5,600
2018,21720,-17863,1,4,520
2018,21720,-17727,2,4,590
2018,21720,-17553,1,3,490
2018,21720,-17658,1,5,640
2018,21720,-17851,1,4,510
2018,21720,-18175,1,4,580
2018,21720,-17717,2,3,410
2018,21720,-18132,1,5,700
2018,21720,-18160,1,3,420
2018,21720,-18138,1,5,690
2018,21720,-18184,2,6,720
2018,21720,-17835,1,3,460
2018,21720,-17537,1,3,480
2018,21720,-17561,1,5,670
2018,21720,-18011,1,6,720
2018,21720,-18030,1,5,580
2018,21720,-17733,2,6,770
2018,21720,-18001,2,5,600
2018,21720,-18025,2,5,680
2018,21720,-17676,1,2,320
2018,21720,-18005,2,6,700
2018,21720,-17575,2,2,360
2018,21720,-17564,2,4,500
2018,21720,-17632,2,5,650
2018,21720,-17559,1,2,340
2018,21720,-17719,1,2,350
2018,21720,-17585,2,6,720
2018,21720,-17894,1,5,680
2018,21720,-18019,2,6,730
2018,21720,-18206,1,3,420
2018,21720,-17713,2,2,350
2018,21720,-18133,1,6,760
2018,21720,-17674,1,4,490
2018,21720,-17872,1,4,500
2018,21720,-17826,2,7,870
2018,21720,-17576,1,6,670
2018,21720,-18223,2,3,470
2018,21720,-18218,2,1,150
2018,21720,-18131,2,7,870
2018,21720,-18169,2,4,610
2018,21720,-17812,2,4,570
2018,21720,-18143,1,3,440
2018,21720,-18205,1,5,630
2018,21720,-18188,2,4,560
2018,21720,-18012,1,3,460
2018,21720,-18032,2,3,410
2018,21720,-18172,1,3,410
2018,21720,-17570,1,1,240
2018,21720,-17844,1,7,800
2018,21720,-18155,2,5,610
2018,21720,-17671,1,5,650
2018,21720,-18129,2,4,570
2018,21720,-17539,1,1,220
2018,21720,-17732,1,3,370
2018,21720,-17727,2,6,740
2018,21720,-18165,2,5,630
2018,21720,-17997,1,5,720
2018,21720,-18006,1,4,550
2018,21720,-18203,2,5,700
2018,21720,-17715,2,5,660
2018,21720,-18191,2,3,430
2018,21720,-17860,2,5,690
2018,21720,-17657,1,5,640
2018,21720,-17888,2,3,480
2018,21720,-18214,2,5,650
2018,21720,-18161,2,5,700
2018,21720,-18179,1,5,680
2018,21720,-18150,1,6,780
2018,21720,-17665,2,5,580
2018,21720,-18213,1,2,300
2018,21720,-17580,2,2,370
2018,21720,-17578,2,7,870
2018,21720,-17650,2,3,460
2018,21720,-17730,1,3,430
2018,21720,-18027,2,6,730
2018,21720,-17628,1,1,180
2018,21720,-18196,1,5,640
2018,21720,-17572,2,4,560
2018,21720,-18197,2,3,450
